30,24.905,4.99805519
31,24.32729,5
32,24.95351,5
33,25.55768,5
34,26.3031905,5
35,26.9462567,5
36,27.5919248,5
37,28.2179705,5
38,28.8441905,5
39,29.4872567,5
40,30.1205348,5
41,30.7395224,5
42,31.3657424,5
43,32.0088086,5
44,32.6226386,5
45,33.2462567,5
46,33.8724767,5
47,34.4985224,5
48,35.1099248,5
49,35.7361448,5
50,36.3551324,5
51,36.9689624,5
52,37.5731324,5
53,38.1993524,5
54,38.8105805,5
55,39.4173524,5
56,40.0403148,5
57,40.6541448,5
58,41.2583148,5
59,41.8650867,5
60,42.4911324,5
61,43.1025348,5
62,43.7067048,5
63,44.3205348,5
64,44.9200743,5
65,45.5314767,5
66,46.1186262,4.99805519
67,46.740882492,5
68,47.351600796,5
69,47.967050694,5
70,48.578999493,5
71,49.193218896,5
72,49.803102492,5
73,50.419135392,5
74,51.023341995,5.01481880999997
75,51.641608896,5.01156380999999
76,52.217226792,5.07338780999999
77,52.783083594,5.15373380999998
78,53.393218896,5.16599780999999
79,53.958103293,5.24634380999998
80,54.549511194,5.29264880999999
81,55.144173196,5.32969280999999
82,55.734608692,5.37599780999999
83,56.312681194,5.43782180999998
84,56.930012293,5.45008580999999
85,57.499953196,5.53043180999999
86,58.090388692,5.57673680999999
87,58.694048896,5.61378080999999
88,59.281744795,5.66934680999999
89,59.892564193,5.69712980999999
90,60.495251992,5.73417381
91,61.095200194,5.78047881
92,61.693803892,5.82678381
93,62.31185569,5.85012153
94,62.914915588,5.89811115000001
95,63.5278742770001,5.93374836000002
96,64.131534481,5.98499697000001
97,64.7380227800001,6.03298659000001
98,65.3385712880001,6.08812482000001
99,65.958725774,6.12376203000002
100,66.569953874,6.17175165000002
101,67.1823286790001,6.22300026000002
102,67.7900729840001,6.27813849000001
103,68.415146279,6.31897950000002
104,69.036819569,6.35982051000003
105,69.652732076,6.41495874000002
106,70.285001168,6.45385494000003
107,70.905544175,6.50899317000002
108,71.542035065,6.54788937000003
109,72.166115774,6.60691722000003
110,72.805580663,6.64581342000003
111,73.450786154,6.68470962000004
112,74.087456052,6.73269924000004
113,74.722816659,6.78978228000004
114,75.371559852,6.83451291000004
115,76.024249449,6.88055772000004
116,76.667778258,6.93958557000004
117,77.327801349,6.98237139000005
118,77.988659148,7.03230582000005
119,78.646579551,7.08744405000004
120,79.314770844,7.13217468000005
121,79.986908541,7.18210911000005
122,80.666379732,7.22683974000006
123,81.303563874,7.32286912000002
124,81.998399064,7.36565494000003
125,82.68590076,7.41558937000003
126,83.40304963,7.44150531000006
127,84.1086183189999,7.48623594000007
128,84.809519023,7.54526379000006
129,85.5159224199999,7.59908784000007
130,86.2352622159999,7.65096708000007
131,86.9611137129999,7.70479113000007
132,87.6845376099999,7.76250480000007
133,88.392902239,7.85007139000005
134,89.1445629249999,7.89480202000005
135,89.8939466229999,7.95446050000006
136,90.6588320169999,8.00828455000006
137,91.4318856129999,8.06599822000003
138,92.128868565891,8.22344624999997
139,92.856959565891,8.33701676999998
140,93.695258565891,8.35376615999997
141,94.477063365891,8.45591057999998
142,95.300719065891,8.50801052999997
143,96.163096665891,8.55252044999996
144,96.979167165891,8.64666533999998
145,97.875810465891,8.68098815999997
146,98.696511465891,8.79969233999998
147,99.6663166658909,8.82382805999998
148,100.567764765891,8.90267486999997
149,101.542200465891,8.95505663999997
150,102.516810465891,9.02495534999997
151,103.415303865891,9.17135952999998
152,104.616810465891,9.15663915999997
153,105.554200065891,9.31601676999997
154,106.611232965891,9.43260052999996
155,107.726610165891,9.55704652999996
156,107.196532365891,9.79920004999996
157,107.566972365891,10.03646267
158,107.566972365891,10.34947224
159,107.566972365891,10.66619424
160,107.566972365891,10.98873324
161,107.566972365891,11.31657805
162,107.566972365891,11.64987724
163,107.566972365891,11.98751167
