179,152.325927391
180,152.04418759
181,151.728433795
182,151.371875593
183,150.97696759
184,150.541161793
185,150.053097391
186,149.519523994
187,148.927569694
188,148.482659893
189,148.486743994
190,148.486743994
191,148.486743994
192,148.490828095
193,148.490828095
194,148.490828095
195,148.494912196
196,148.494912196
197,148.494912196
198,148.498996297
199,148.498023892
200,148.498023892
201,148.502107993
202,148.502107993
203,148.502107993
204,148.502107993
205,148.506192094
206,148.506192094
207,148.506192094
208,148.510276195
209,148.510276195
210,148.510276195
211,148.510276195
212,148.514360296
213,148.514360296
214,148.514360296
215,148.514360296
216,148.518444397
217,148.517471992
218,148.517471992
219,148.521556093
220,148.521556093
221,148.521556093
222,148.521556093
223,148.521556093
224,148.525640194
225,148.525640194
226,148.525640194
227,148.525640194
228,148.529724295
229,148.529724295
230,148.529177896
231,148.529177896
232,148.533261997
233,148.532289592
234,148.532289592
235,148.532289592
236,148.536373693
237,148.536373693
238,148.536373693
239,148.536373693
240,148.536373693
241,148.540457794
242,148.540457794
243,148.540457794
244,148.540457794
245,148.540457794
246,148.540457794
247,148.541939995
248,148.541939995
249,148.546024096
250,148.546024096
251,148.546024096
252,148.546024096
253,148.546024096
254,148.546024096
255,148.549135792
256,148.549135792
257,148.549135792
258,148.549135792
259,148.553219893
260,148.553219893
261,148.553219893
262,148.553219893
263,148.553219893
264,148.553219893
265,148.553219893
266,148.557303994
267,148.557303994
268,148.557303994
269,148.557303994
270,148.557303994
271,148.557303994
272,148.561388095
273,148.561388095
274,148.561388095
275,148.561388095
276,148.561388095
277,148.561388095
278,148.561388095
279,148.561388095
280,148.565472196
281,148.565472196
282,148.565472196
283,148.565472196
284,148.565472196
285,148.565472196
286,148.565472196
287,148.569556297
288,148.568583892
289,148.568583892
290,148.568583892
291,148.568583892
292,148.568583892
293,148.572667993
294,148.572667993
295,148.572667993
296,148.572667993
297,148.572667993
298,148.572667993
299,148.572667993
300,148.572667993
301,148.572667993
302,148.576752094
303,148.576752094
304,148.576752094
305,148.576752094
306,148.576752094
307,148.576752094
308,148.576752094
309,148.576752094
310,148.576752094
311,148.580836195
312,148.580836195
313,148.580836195
314,148.580836195
315,148.580836195
316,148.580836195
317,148.580836195
318,148.580836195
319,148.580836195
320,148.580836195
321,148.584920296
322,148.584920296
323,148.584920296
324,148.584920296
325,148.584920296
326,148.584920296
327,148.584920296
328,148.584920296
329,148.584920296
330,148.584920296
331,148.589004397
332,148.589004397
333,148.588031992
334,148.588031992
335,148.588031992
336,148.588031992
337,148.588031992
338,148.588031992
339,148.588031992
340,148.592116093
341,148.592116093
342,148.592116093
343,148.592116093
344,148.592116093
345,148.592116093
346,148.592116093
347,148.592116093
348,148.592116093
349,148.592116093
350,148.592116093
351,148.592116093
352,148.596200194
353,148.596200194
354,148.596200194
355,148.596200194
356,148.596200194
357,148.596200194
358,148.596200194
359,148.596200194
360,148.596200194
361,148.596200194
362,148.596200194
363,148.596200194
364,148.596200194
365,148.600284295
366,148.600284295
367,148.600284295
368,148.600284295
369,148.600284295
370,148.600284295
