30,28.691153693
31,29.190497993
32,29.689295894
33,30.188465894
34,30.691894295
35,31.190692196
36,31.688517692
37,32.191261997
38,32.691116093
39,33.189913994
40,33.688711895
41,34.192140296
42,34.689828095
43,35.193219893
44,35.692017794
45,36.195446195
46,36.697218095
47,37.196015996
48,37.698471992
49,38.202836195
50,38.704608095
51,39.206517692
52,39.709946093
53,40.212828095
54,40.719193892
55,41.221420194
56,41.727413892
57,42.234752094
58,42.741718197
59,43.247711895
60,43.751140296
61,44.260107993
62,44.767583892
63,45.278634096
64,45.784627794
65,46.295251992
66,46.805192094
67,47.316752094
68,47.830913994
69,48.340991793
70,48.855015996
71,49.369177896
72,49.883849592
73,50.399530296
74,50.916666195
75,51.434912196
76,51.953667993
77,52.475998095
78,52.993133994
79,53.515464096
80,54.038303994
81,54.563745792
82,55.087847794
83,55.613289592
84,56.141185996
85,56.669601793
86,57.199127692
87,57.730135792
88,58.263745792
89,58.797218095
90,59.334912196
91,59.873116093
92,60.410810194
93,60.950931895
94,61.493219893
95,62.039082196
96,62.583972094
97,63.131289592
98,63.682718197
99,64.2316921960001
100,64.7877242950001
101,65.3436277940001
102,65.9007699950001
103,66.4608495920001
104,67.0261599950001
105,67.5904979930001
106,68.1583736930001
107,68.7281402960001
108,69.3032117930001
109,69.8772001940001
110,70.4563557920001
111,71.0409399950001
112,71.6247260930001
113,72.2161339940001
114,72.8079139940001
115,73.4034059960001
116,74.0025560930001
117,74.6067260930001
118,75.2167520940001
119,75.8276080950001
120,76.4470043970001
121,77.0650561950001
122,77.6953602960001
123,78.3256277940001
124,78.9644721960001
125,79.6060561950001
126,80.2542895920001
127,80.9084979930001
128,81.5704658940001
129,82.2396661950001
130,82.9158879930001
131,83.6013880950001
132,84.2926017930001
133,84.9964398930001
134,85.7073817930001
135,86.4265838920001
136,87.1576661950001
137,87.8999917930001
138,88.6575436930001
139,89.4249202960001
140,90.2087439940001
141,91.0051920940001
142,91.8247636930001
143,92.6601079930001
144,93.5154640960001
145,94.3933799950001
146,95.2980821960001
147,96.2337959960001
148,97.2032117930001
149,98.2110043970001
150,99.2617502960001
151,100.367829893
152,101.540284295
153,102.792549995
154,104.154446195
155,105.665920296
156,107.409362094
157,109.563075894
158,133.396912196
159,133.177426496
160,132.925868294
161,132.648038294
162,132.342082196
163,131.997776297
164,131.619342395
165,131.201874596
166,130.741426496
167,130.233913994
168,129.965509592
169,129.966991793
170,129.969064493001
171,129.969988493001
172,129.971075894
173,129.975159995
174,129.975159995
175,129.975159995
176,129.979244096
177,129.979244096
178,129.979244096
179,129.982355792
180,129.982355792
181,129.986439893
182,129.986439893
183,129.986439893
184,129.990523994
185,129.990523994
186,129.990523994
187,129.990523994
188,129.994608095
189,129.994608095
190,129.994608095
191,129.998692196
192,129.998692196
193,129.998692196
194,129.998692196
195,130.002776297
196,130.001803892
197,130.001803892
198,130.005887993
199,130.005887993
200,130.005887993
201,130.005887993
202,130.009972094
203,130.009972094
204,130.009972094
205,130.009972094
206,130.014056195
207,130.014056195
208,130.014056195
209,130.014056195
210,130.014056195
211,130.018140296
212,130.018140296
213,130.018140296
214,130.018140296
215,130.018140296
216,130.021251992
217,130.021251992
218,130.021251992
219,130.025336093
220,130.025336093
221,130.025336093
222,130.025336093
223,130.025336093
224,130.025336093
225,130.029420194
226,130.029420194
227,130.029420194
228,130.029420194
229,130.029420194
230,130.033504295
231,130.033504295
232,130.033504295
233,130.032957896
234,130.032957896
235,130.037041997
236,130.036069592
237,130.036069592
238,130.036069592
239,130.036069592
240,130.040153693
241,130.040153693
242,130.040153693
243,130.040153693
244,130.040153693
245,130.040153693
246,130.044237794
247,130.044237794
248,130.044237794
249,130.044237794
250,130.044237794
251,130.044237794
252,130.044237794
253,130.048321895
254,130.048321895
255,130.048321895
256,130.048321895
257,130.048321895
258,130.048321895
259,130.048321895
260,130.052405996
261,130.052405996
262,130.052405996
263,130.052405996
264,130.052405996
265,130.052405996
266,130.052405996
267,130.052405996
268,130.056490097
269,130.055517692
270,130.055517692
271,130.055517692
272,130.055517692
273,130.055517692
274,130.059601793
275,130.059601793
276,130.059601793
277,130.059601793
278,130.059601793
279,130.059601793
280,130.059601793
281,130.059601793
282,130.059601793
283,130.063685894
284,130.063685894
285,130.063685894
286,130.063685894
287,130.063685894
288,130.063685894
289,130.063685894
290,130.063685894
291,130.063685894
292,130.067769995
293,130.067769995
294,130.067769995
295,130.067769995
296,130.067769995
297,130.067769995
298,130.067769995
299,130.067769995
300,130.067769995
301,130.067769995
302,130.067769995
303,130.071854096
304,130.071854096
305,130.071854096
306,130.071854096
307,130.071854096
308,130.071854096
309,130.071854096
310,130.071854096
311,130.071854096
312,130.071854096
313,130.071854096
314,130.075938197
315,130.074965792
316,130.074965792
317,130.074965792
318,130.074965792
319,130.074965792
320,130.074965792
321,130.074965792
322,130.074965792
323,130.079049893
324,130.079049893
325,130.079049893
326,130.079049893
327,130.079049893
328,130.079049893
329,130.079049893
330,130.079049893
331,130.079049893
332,130.079049893
333,130.079049893
334,130.079049893
335,130.083133994
336,130.083133994
337,130.083133994
338,130.083133994
339,130.083133994
340,130.083133994
341,130.083133994
342,130.083133994
343,130.083133994
344,130.083133994
345,130.083133994
346,130.083133994
347,130.083133994
348,130.083133994
349,130.087218095
350,130.087218095
351,130.087218095
352,130.087218095
353,130.087218095
354,130.087218095
355,130.087218095
356,130.087218095
357,130.087218095
358,130.087218095
359,130.087218095
360,130.087218095
361,130.087218095
362,130.087218095
363,130.087218095
364,130.087218095
365,130.091302196
366,130.091302196
367,130.091302196
368,130.091302196
369,130.091302196
370,130.091302196
